author_id,author_name
1074,"Samuel Putnam"
1075,"J.A. Jance"
1076,"Fern Michaels"
1077,"Eric Klinenberg"
1078,"Lora Leigh"
1079,"Sherri L. King"
1080,"Lorie O'Clare"
1081,"Jaci Burton"
1082,"Ruth Prawer Jhabvala"
1083,"Sarah Macdonald"
1084,"Joel Salatin"
1085,"Michael Pollan"
1086,"Nicole Krauss"
1087,"Thomas E. Woods Jr."
1088,"Tom Standage"
1089,"Karen Armstrong"
1090,"William Hurt"
1091,"Barbara Fairchild"
1092,"Ina Garten"
1093,"Melanie Acevedo"
1094,"Diane Johnson"
1095,"Leonard Michaels"
1096,"Carlos Milla Soler"
1097,"Roberto Fernandez Sastre"
1098,"Laura Dave"
1099,"Dan Simmons"
1100,"Carlos Alberto Gardini"
1101,"J. Michael Straczynski"
1102,"Dan Jurgens"
1103,"Joachim Körber"
1104,"Michael Chabon"
1105,"Glen David Gold"
1106,"Bill Sienkiewicz"
1107,"Howard Chaykin"
1108,"Gene Colan"
1109,"Steve Lieber"
1110,"Eric Wight"
1111,"Kevin McCarthy"
1112,"Max Lucado"
1113,"Nick Caistor"
1114,"J.D. Salinger"
1115,"Brenda Walpole"
1116,"Bret Easton Ellis"
1117,"Scott Turow"
1118,"Pete Hautman"
1119,"Ronald B. Flowers"
1120,"Thomas Moore"
1121,"Elizabeth Clare Prophet"
1122,"Arielle Ford"
1123,"Deepak Chopra"
1124,"Viktor E. Frankl"
1125,"Harold S. Kushner"
1126,"William J. Winslade"
1127,"Isle Lasch"
1128,"Gordon W. Allport"
1129,"Ilse Lasch"
1130,"Eric R. Kandel"
1131,"Peter Kent"
1132,"Johanna Rothman"
1133,"Esther Derby"
1134,"Brigid Avison"
1135,"Roderick Townley"
1136,"Ray Oldenburg"
1137,"James C. Collins"
1138,"Jerry I. Porras"
1139,"Amy Sedaris"
1140,"David Sedaris"
1141,"Richard Yates"
1142,"Dorothy Parker"
1143,"Joyce Carol Oates"
1144,"Lorrie Moore"
1145,"Flannery O'Connor"
1146,"Amy Hempel"
1147,"Akhil Sharma"
1148,"Tim Johnston"
1149,"Tobias Wolff"
1150,"Sarah Vowell"
1151,"Charles Baxter"
1152,"Jhumpa Lahiri"
1153,"Katherine Mansfield"
1154,"Alice Munro"
1155,"Jean Thompson"
1156,"Frank Gannon"
1157,"Patricia Highsmith"
1158,"Jincy Willett"
1159,"Ben Mezrich"
1160,"Pat Williams"
1161,"Peggy Matthews Rose"
1162,"Efrem Smith"
1163,"Phil Jackson"
1164,"Tom Stanton"
1165,"James Ellroy"
1166,"Hans Blumenberg"
1167,"Greg Taylor"
1168,"Larry Burkett"
1169,"Robert Anton Wilson"
1170,"Paul Michael"
1171,"Juanjo Estrella"
1172,"Bart D. Ehrman"
1173,"Nick Hornby"
1174,"Jess Walter"
1175,"Jennie Erdal"
1176,"Joshua Ferris"
1177,"D.J. Taylor"
1178,"Huw Richards"
1179,"Chris Pierson"
1180,"Roddy Doyle"
1181,"Harry Ritchie"
1182,"Harry Pearson"
1183,"Olly Wicken"
1184,"Graham Brack"
1185,"Matt Nation"
1186,"Ed Horton"
1187,"Don Watson"
1188,"Ruth Downie"
1189,"Middlesex Borough Heritage Committee"
1190,"Stephen J. Burn"
1191,"Anthony Kiedis"
1192,"Éric-Emmanuel Schmitt"
1193,"Sonallah Ibrahim"
1194,"صنع الله إبراهيم"
1195,"Anthony Calderbank"
1196,"Sarah Dessen"
1197,"Dale Brown"
1198,"Jim DeFelice"
1199,"Chris Williams"
1200,"Sandy Petersen"
1201,"Aidan Hartley"
1202,"Anderson Cooper"
1203,"Michael Herr"
1204,"Bentley Little"
1205,"Robert D. Siegel"
1206,"Todd Hanson"
1207,"Carol Kolb"
1208,"The Onion"
1209,"Ian Whybrow"
1210,"Deborah Allwright"
1211,"Joanne Rocklin"
1212,"Meredith Johnson"
1213,"Anthony Loyd"
1214,"Anthony Shadid"
1215,"Suketu Mehta"
1216,"Andrew X. Pham"
1217,"Chanrithy Him"
1218,"Loung Ung"
1219,"Ray Bradbury"
1220,"Christopher Hurt"
1221,"Robert DeMott"
1222,"Mick Wiggins"
1223,"Kelly McGrath Vlcek"
1224,"Neil Gaiman"
1225,"Jon Meacham"
1226,"Stephen Oppenheimer"
1227,"Yona Zeldis McDonough"
1228,"Nancy Harrison"
1229,"Jill Weber"
1230,"Harrison Edward Livingstone"
1231,"Robert Dallek"
1232,"Augusten Burroughs"
1233,"M. Scott Peck"
1234,"John Irving"
1235,"Atul Gawande"
1236,"Susanne Kuhlmann-Krieg"
1237,"Judith Viorst"
1238,"Richard Hull"
1239,"Helen Fielding"
1240,"Carlos Ruiz Zafón"
1241,"Ruby K. Payne"
1242,"Lucia Graves"
1243,"David A. Black"
1244,"E.L. Konigsburg"
1245,"Sylvia Engdahl"
1246,"Matt Ridley"
1247,"David W. Mount"
1248,"James Shreeve"
1249,"Sandra Boynton"
1250,"Doreen Cronin"
1251,"Betsy Lewin"
1252,"Lisa Wheeler"
1253,"Ponder Goembel"
1254,"Charles A. Peek"
1255,"Joseph Heller"
1256,"Liza Dalby"
1257,"New Scientist"
1258,"Mick O'Hare"
1259,"Curt Meyer-Clason"
1260,"John Hemingway"
1261,"Patrick Hemingway"
1262,"Gregory H. Hemingway"
1263,"Charles Scribner Jr."
1264,"Mark Bailey"
1265,"Edward Hemingway"
1266,"Sven Regener"
1267,"John Brownjohn"
1268,"Carlene Fredericka Brennen"
1269,"Hilary Hemingway"
1270,"Charlton Heston"
1271,"F. Scott Fitzgerald"
1272,"Matthew J. Bruccoli"
1273,"Judith S. Baughman"
1274,"Dave Page"
1275,"Patricia Hampl"
1276,"Arnold Goldman"
1277,"Richard Godden"
1278,"Kathleen Parkinson"
1279,"Tim Robbins"
1280,"Alexander Scourby"
1281,"Kate Maurer"
1282,"Noah Gordon"
1283,"Mirjana Cvekić"
1284,"Ljiljana Cvekić"
1285,"Noah Eli Gordon"
1286,"Elsa Mateo"
1287,"Peter Sutton"
1288,"Paula S. Fass"
1289,"Steven L. Layne"
1290,"James L.W. West III"
1291,"Samuel B. Griffith"
1292,"Scott Cunningham"
1293,"Peter Kuper"
1294,"Seth Tobocman"
1295,"Sabrina Jones"
1296,"Time-Life Books"
1297,"George Lucas"
1298,"Robert L. O'Connell"
1299,"John Batchelor"
1300,"John Warry"
1301,"Phillip de ste. Croix"
1302,"Susan Shillinglaw"
1303,"Elaine Steinbeck"
1304,"Richard Astro"
1305,"Dava Sobel"
1306,"William J.H. Andrewes"
1307,"William J. H. Andrewes"
1308,"Neil Armstrong"
1309,"Rebecca Aberg"
1310,"Jeanne Clidas"
1311,"William Andrewes"
1312,"Gavin Menzies"
1313,"Kristi Gold"
1314,"Nathaniel Philbrick"
1315,"Lerone Bennett Jr."
1316,"Salman Rushdie"
1317,"Paul Birkbeck"
1318,"Steve McConnell"
1319,"Dale Carnegie"
1320,"Dorothy Carnegie"
1321,"Stuart R. Levine"
1322,"Michael A. Crom"
1323,"Alice Miller"
1324,"Ruth Ward"
1325,"Spencer Johnson"
1326,"Kenneth H. Blanchard"
1327,"W. Chan Kim"
1328,"Renée Mauborgne"
1329,"Joseph Conrad"
1330,"Cedric Watts"
1331,"Frank McCourt"
1332,"Jerome K. Jerome"
1333,"Jeremy Lewis"
1334,"Haruki Murakami"
1335,"Philip Gabriel"
1336,"Fyodor Dostoyevsky"
1337,"Manuel Komroff"
1338,"Fyodor Dostoevsky"
1339,"David McDuff"
1340,"Simon Vance"
1341,"Thomas R. Beyer Jr."
1342,"Maire Jaanus"
1343,"James Lamar Roberts"
1344,"Peter Menzel"
1345,"Faith D'Aluisio"
1346,"Eric Carle"
1347,"Don Wood"
1348,"Elinor J. Pinczes"
1349,"Bonnie Mackain"
1350,"Amitav Ghosh"
1351,"Geneen Roth"
1352,"Dave Eggers"
1353,"Lisa McCourt"
1354,"Cyd Moore"
1355,"Geraldine Brooks"
1356,"Tanya Remer Altmann"
1357,"American Academy of Pediatrics"
1358,"Stephen King"
1359,"Bernie Wrightson"
1360,"Kurt Vonnegut Jr."
1361,"Daniel Simon"
1362,"Terry Southern"
1363,"David H. Goldsmith"
1364,"James Lundquist"
1365,"Lawrence R. Broer"
1366,"Peter J. Reed"
1367,"Loree Rackstraw"
1368,"William S. Doxey"
1369,"Jerome Klinkowitz"
1370,"Richard Giannone"
1371,"John L. Simons"
1372,"Leonard Mustazza"
1373,"Zoltan Ab di-Nagy"
1374,"Peter Freese"
1375,"Wendy B. Faris"
1376,"Anita Diamant"
1377,"Sandra Hack Polaski"
1378,"Ann Finding"
1379,"Marie-Odile Fortier-Masek"
1380,"Christopher Clark"
1381,"Jean Rabe"
1382,"Antony Beevor"
1383,"Ian McEwan"
1384,"Alma Flor Ada"
1385,"Elivia Savadier"
1386,"Ken Follett"
1387,"Marcia Angell"
1388,"David Tennant"
1389,"Yukito Kishiro"
1390,"John E. Upledger"
1391,"Julia Child"
1392,"Alex Prud'Homme"
1393,"Margaret Atwood"
1394,"Valerie Martin"
1395,"Barron's "
1396,"Aldous Huxley"
1397,"Huston Smith"
1398,"Jacqueline Hazard Bridgeman"
1399,"Michael Horowitz"
1400,"Cynthia Palmer"
1401,"Elspeth Huxley"
1402,"Lauren Weisberger"
1403,"Julie Mullaney"
1404,"John Knowles"
1405,"David Levithan"
1406,"Anna Quindlen"
1407,"Kaye Gibbons"
1408,"Alice Hoffman"
1409,"Maya Angelou"
1410,"Jacquelyn Mitchard"
1411,"Lalita Tademy"
1412,"Billie Letts"
1413,"Katherine E. Krohn"
1414,"Christina Schwarz"
1415,"Ann-Marie MacDonald"
1416,"Pearl Cleage"
1417,"Sue Miller"
1418,"Melinda Haynes"
1419,"Edwidge Danticat"
1420,"Jane Hamilton"
1421,"Elizabeth Berg"
1422,"Anita Shreve"
1423,"Maeve Binchy"
1424,"Ernest J. Gaines"
1425,"Toni Morrison"
1426,"Bill Cosby"
1427,"Varnette P. Honeywood"
1428,"Wally Lamb"
1429,"Frank Muller"
1430,"C.J. Critt"
1431,"Varnette Hon Eywood"
1432,"Rohinton Mistry"
1433,"Varnette Honeywood"
1434,"Janet Fitch"
1435,"Alan Paton"
1436,"Barbara Kingsolver"
1437,"Inge de Heer"
1438,"Paul Kengor"
1439,"Dinesh D'Souza"
1440,"Elizabeth Strout"
1441,"Louis Auchincloss"
1442,"Oscar Wilde"
1443,"Merlin Holland"
1444,"Richard Ellmann"
1445,"Hesketh Pearson"
1446,"Ravi Zacharias"
1447,"Don Rosa"
1448,"Marvin Kaye"
1449,"Carl Barks"
1450,"Lars Jensen"
1451,"Pat McGreal"
1452,"Carol McGreal"
1453,"Frank Jonker"
1454,"Romano Scarpa"
1455,"Mau Heymans"
1456,"José Massaroli"
1457,"Jean Shepherd"
1458,"Tim Dowley"
1459,"Roger Langton"
1460,"Jane Werner Watson"
1461,"Eloise Wilkin"
1462,"P.J. Lynch"
1463,"John Leech"
1464,"Jane Parker Resnick"
1465,"David Gates"
1466,"Michael Slater"
1467,"Jorma-Veikko Sappinen"
1468,"Michael Beck"
1469,"Diana Gabaldon"
1470,"Kathleen Winsor"
1471,"Tony Ross"
1472,"Ned Dameron"
1473,"Dugald A. Steer"
1474,"Douglas Carrel"
1475,"Kaza Kingsley"
1476,"Melvyn Grant"
1477,"James A. Hetley"
1478,"Christopher Stasheff"
1479,"William R. Forstchen"
1480,"Nick DiChario"
1481,"S.N. Lewitt"
1482,"Bill Fawcett"
1483,"Mike Resnick"
1484,"Mickey Zucker Reichert"
1485,"S.M. Stirling"
1486,"Diane Duane"
1487,"Jody Lynn Nye"
1488,"Roland J. Green"
1489,"Teresa Patterson"
1490,"Judith R. Conly"
1491,"Patricia Thomas"
1492,"Wallace Tripp"
1493,"Roland H. Bainton"
1494,"Jerry N. Uelsmann"
1495,"Ron McLarty"
1496,"Edward W. Said"
1497,"David L. Holmes"
1498,"Ann Brashares"
1499,"George Orwell"
1500,"Erich Fromm"
1501,"David Nasaw"
1502,"Naguib Mahfouz"
1503,"Tagreid Abu-Hassabo"
1504,"Frances Liardet"
1505,"Trevor Le Gassick"
1506,"Catherine Cobham"
1507,"Surgana "
1508,"Ruud van der Rol"
1509,"Rian Verhoeven"
1510,"Anne Frank"
1511,"Tony Langham"
1512,"Plym Peters"
1513,"Miep Gies"
1514,"Alison Leslie Gold"
1515,"Frances Goodrich"
1516,"Albert Hackett"
1517,"Wendy Kesselman"
1518,"Johanna Hurwitz"
1519,"Vera Rosenberry"
1520,"Rosetta James"
1521,"L. David Allen"
1522,"James A. Perkins"
1523,"James A. Grimshaw"
1524,"Ian King"
1525,"Lou Schuler"
1526,"Frederick Deluvier"
1527,"Richard P. Feynman"
1528,"Robert B. Leighton"
1529,"Matthew L. Sands"
1530,"Michelle Feynman"
1531,"Steve Wozniak"
1532,"Gina Smith"
1533,"William McDonough"
1534,"Michael Braungart"
1535,"James Patterson"
1536,"Michael B. Oren"
1537,"Bernard Williams"
1538,"Jean Nienkamp"
1539,"Jahan Ramazani"
1540,"Robert O'Clair"
1541,"Gillian Avery"
1542,"Kenneth Grahame"
1543,"Everyman's Library"
1544,"Thomas Benwick"
1545,"Richard M. Weaver"
1546,"Harvey Mansfield"
1547,"Anton Chekhov"
1548,"Maria Skobtsova"
1549,"Tom Clancy"
1550,"David Dukes"
1551,"Le Ly Hayslip"
1552,"James Hayslip"
1553,"Jenny Wurts"
1554,"Jay Wurts"
1555,"Craig Scharlin"
1556,"Lilia V. Villanueva"
1557,"Anne Moody"
1558,"Laura Gibson"
1559,"Christopher Fowler"
1560,"Steven Pinker"
1561,"Jacques A. Mehler"
1562,"Lavigne "
1563,"Samuel J. Leffler"
1564,"Marshall Kirk McKusick"
1565,"Michael J. Karels"
1566,"Stuart Woods"
1567,"James C. Mitchell"
1568,"Jorge Luis Borges"
1569,"Andrew Hurley"
1570,"William Makepeace Thackeray"
1571,"John Carey"
1572,"Nicholas Dames"
1573,"Alan Moore"
1574,"David Lloyd"
1575,"Carlos Martín Ramírez"
1576,"V.C. Andrews"
1577,"Steve Moore"
1578,"Lilly Wachowski"
1579,"Lana Wachowski"
1580,"Steven Weisenburger"
1581,"Anthony Hern"
1582,"Henry Gammidge"
1583,"John McLusky"
1584,"Chris Jones"
1585,"Jonathan Newman"
1586,"Cara Williams"
1587,"Carlos Marighella"
1588,"Christopher Duncan"
1589,"V.S. Naipaul"
1590,"Shiva Naipaul"
1591,"Bruce Alvin King"
1592,"Richard Slotkin"
1593,"Julie E. Czerneda"
1594,"Pat Barker"
1595,"Mary Doria Russell"
1596,"Rob Kidd"
1597,"Walt Disney Company"
1598,"Jean-Paul Orpinas"
1599,"Wilkie Collins"
1600,"Matthew Sweet"
1601,"Maria K. Bachman"
1602,"Don Richard Cox"
1603,"Camille Cauti"
1604,"National Commission on Terrorist Attacks Upon The United States"
1605,"Douglas A. Anderson"
1606,"Harry Graham"
1607,"Frank J. Moore"
1608,"D. Streamer"
1609,"Pablo Neruda"
1610,"Mark Eisner"
1611,"Lawrence Ferlinghetti"
1612,"Robert Hass"
1613,"Stephen Mitchell"
1614,"Alastair Reid"
1615,"Forrest Gander"
1616,"Jack Hirschman"
1617,"Stephen Kessler"
1618,"John Felstiner"
1619,"W.S. Merwin"
1620,"Cristina García"
1621,"Michael Ondaatje"
1622,"Stacy Horn"
1623,"Hermann Hesse"
1624,"Leila Vennewitz"
1625,"Simcha Shtull"
1626,"Wilbur Smith"
1627,"Chris Chester"
1628,"Ben Mikaelsen"
1629,"Janette Oke"
1630,"Fran Leeper Buss"
1631,"Daisy Cubias"
1632,"Karen Hesse"
1633,"Evon Zerbetz"
1634,"Kim McGillivray"
1635,"Li Bai"
1636,"Du Fu"
1637,"Arthur Cooper"
1638,"Shui Chien-Tung"
1639,"J.K.羅琳 "
1640,"皇冠編譯組 "
1641,"張定綺 "
1642,"彭倩文 "
1643,"趙丕慧 "
1644,"林靜華 "
1645,"Wang Wei"
1646,"Li Ho"
1647,"Li Shang-yin"
1648,"David Young"
1649,"Charles Rembar"
1650,"Monica Furlong"
1651,"Judy Tam Sargent"
1652,"Sonia Nordenson"
1653,"Erich Maria Remarque"
1654,"L.J. Swingle"
1655,"Jonathan Shay"
1656,"Jacques Derrida"
1657,"Pascale-Anne Brault"
1658,"Michael Naas"
1659,"Diana Cooper"
1660,"John Julius Norwich"
1661,"Susan Bernofsky"
1662,"Tom Robbins"
1663,"Joachim Neugroschel"
1664,"Ralph Freedman"
1665,"Carolyn G. Heilbrun"
1666,"Frances J. Roberts"
1667,"Kay Arthur"
1668,"Bill Potter"
1669,"Stephen Lang"
1670,"Jean Houston"
1671,"Sherman Alexie"
1672,"Cormac McCarthy"
1673,"Rose Tremain"
1674,"Primo Levi"
1675,"Stuart J. Woolf"
1676,"William Weaver"
1677,"Ruth Feldman"
1678,"Ruth Tenzer Feldman"
1679,"Ian Thomson"
1680,"Emily Brontë"
1681,"J.M. Coetzee"
1682,"Amy Gutmann"
1683,"Peter Singer"
1684,"Wendy Doniger"
1685,"Barbara Smuts"
1686,"Marjorie Garber"
1687,"Sigrid Undset"
1688,"Tiina Nunnally"
1689,"Sherrill Harbison"
1690,"Brad Leithauser"
1691,"Arthur G. Chater"
1692,"Tim Page"
1693,"Naomi Walford"
1694,"David Malouf"
1695,"Sébastien Japrisot"
1696,"Sebastian Faulks"
1697,"Wilfred Owen"
1698,"Friedrich A. Hayek"
1699,"R.A. Salvatore"
1700,"Jamie Jensen"
1701,"Diana Wynne Jones"
1702,"Allen Ginsberg"
1703,"William Carlos Williams"
1704,"Truddi Chase"
1705,"Robert A. Phillips"
1706,"Hayao Miyazaki"
1707,"Joe Hisaishi"
1708,"Barry Miles"
1709,"America's Test Kitchen"
1710,"Roald Dahl"
1711,"Richard R. George"
1712,"Jeremy Treglown"
1713,"Kazuo Ishiguro"
1714,"Rosalyn Landor"
1715,"Eva Brann"
1716,"Peter Kalkavage"
1717,"Eric Salem"
1718,"Michael Vitez"
1719,"Tom Gralish"
1720,"Sylvester Stallone"
1721,"Dixie Cash"
1722,"Sylvia Browne"
1723,"Lindsay Harrison"
1724,"Lorelei King"
1725,"David Foster Wallace"
1726,"Walter Scott"
1727,"Graham Tulloch"
1728,"Marianna Mayer"
1729,"John Rush"
1730,"Elizabeth L. Fuller"
1731,"Dave R. Palmer"
1732,"George Washington"
1733,"Peter A. Lillback"
1734,"Jerry Newcombe"
1735,"Claire Lamont"
1736,"Nicola J. Watson"
1737,"Lockhart Bogle"
1738,"Elizabeth Wurtzel"
1739,"James Mangold"
1740,"Anna Hamilton Phelan"
1741,"Lisa Loomer"
1742,"Susanna Kaysen"
1743,"James N. Frey"
1744,"Patricia Cornwell"
1745,"Patricia Daniels Cornwell"
1746,"Carolyn McCormick"
1747,"Kate Burton"
1748,"John Saul"
1749,"Saul Williams"
1750,"Saul Leiter"
1751,"Martin Harrison"
1752,"Saul Bellow"
1753,"Joe Blades"
1754,"مریم کاظمی‌تبار"
1755,"Linda Jones"
1756,"Mark Leyner"
1757,"Billy Goldberg"
1758,"Candace Bushnell"
1759,"Allen Carr"
1760,"Siegfried Engelmann"
1761,"Phyllis Haddox"
1762,"Elaine Bruner"
1763,"Jim Henson"
1764,"Cheryl Henson"
1765,"Sherrilyn Kenyon"
1766,"Jaid Black"
1767,"Kresley Cole"
1768,"Jasper Fforde"
1769,"Renee Baron"
1770,"Elizabeth Wagele"
1771,"Crissy Trask"
1772,"Mike Clelland"
1773,"Dallas Willard"
1774,"Dante Alighieri"
1775,"John Ciardi"
1776,"Eugenio Montale"
1777,"Karen Kingsbury"
1778,"Julie Otsuka"
1779,"David Noonan"
1780,"Mary K. Baxter"
1781,"T.L. Lowery"
1782,"Artists and Writers Guild"
1783,"Leonard Maltin"
1784,"Lyle Saxon"
1785,"Edward Dreyer"
1786,"Robert Tallant"
1787,"Eckhart Tolle"
1788,"Douglas Clegg"
1789,"Christopher Golden"
1790,"Hope S. Warshaw"
1791,"Warshaw Hope"
1792,"R. de Roussy de Sales"
1793,"Douglas Downing"
1794,"Peter Biskind"
1795,"David Mitchell"
1796,"Liam Callanan"
1797,"William Camann"
1798,"Kathryn Alexander"
1799,"John A. McDougall"
1800,"Mary McDougall"
1801,"David A. Stewart"
1802,"Jessalyn Little"
1803,"Elizabeth Stewart"
1804,"Alan Durband"
1805,"John Sandford"
1806,"Jean Sasson"
1807,"Fodor's Travel Publications Inc."
1808,"Sarah Gold"
1809,"Barbara Bretton"
1810,"Emilie Rose"
1811,"Isabel Sharpe"
1812,"Plum Sykes"
1813,"Mavis Applewater"
1814,"Nora Kelly"
1815,"Estelle B. Freedman"
1816,"Jean Marzollo"
1817,"Nancy Sheehan"
1818,"David Strathairn"
1819,"Maria Tucci"
1820,"Bill Irwin"
1821,"Tony Roberts"
1822,"Dylan Baker"
1823,"Richard Nelson Bolles"
1824,"Michael Neill"
1825,"Laura Esquivel"
1826,"Thomas Christensen"
1827,"Carol Christensen"
1828,"Yareli Arizmendi"
1829,"Fiona Stafford"
1830,"Emma Holly"
1831,"Esther Schor"
1832,"Sue Monk Kidd"
1833,"Bryan Sykes"
1834,"Wanda Sykes"
1835,"Charles J. Sykes"
1836,"Eric Sykes"
1837,"Michael McMahon"
1838,"Amanda Root"
1839,"Arkangel Cast"
1840,"Roy Hudd"
1841,"David Harewood"
1842,"Roma Gill"
1843,"B. Litt"
1844,"Kathryn Lasky"
1845,"Richard Cowdrey"
1846,"Alexander McCall Smith"
1847,"Lisette Lecat"
1848,"Murasaki Shikibu"
1849,"Edward G. Seidensticker"
1850,"Yoshitaka Amano"
1851,"Rachel Nacth"
1852,"Anri Itō"
1853,"Junichi Imura"
1854,"Masayuki Miyata"
1855,"Jakuchō Seitouchi"
1856,"Donald Keene"
1857,"H. Mack Horton"
1858,"Ayako Watanabe"
1859,"Michiko Hiraoka"
1860,"Adam Gopnik"
1861,"Émile Zola"
1862,"Ernest Alfred Vizetelly"
1863,"Henry Vizetelly"
1864,"Richard A. Hawley"
1865,"Philip K. Dick"
1866,"K.A. Applegate"
1867,"Katherine Applegate"
1868,"Tracy Kidder"
1869,"Peter Cozzens"
1870,"Bruce Catton"
1871,"E.B. Long"
1872,"John Dos Passos"
1873,"E.L. Doctorow"
1874,"Omar Rayyan"
1875,"Ignat Avsey"
1876,"Charles Guignon"
1877,"Alexandre Dumas"
1878,"Robin Buss"
1879,"Brantley Johnson"
1880,"Margaret Brantley"
1881,"Lorenzo Carcaterra"
1882,"Andrew R. MacAndrew"
1883,"Konstantin Mochulsky"
1884,"Leonard Stanton"
1885,"James D. Hardy Jr."
1886,"Sidney Monas"
1887,"Robin Feuer Miller"
1888,"Lawrence M. Friedman"
1889,"Elliott Currie"
1890,"Cesare Beccaria"
1891,"George Gibian"
1892,"Jessie Coulson"
1893,"Katherine Beckett"
1894,"Theodore Sasson"
1895,"Alexandre Dumas fils"
1896,"David Coward"
1897,"Julie Rose"
1898,"Jeffrey Archer"
1899,"Frances Mayes"
1900,"Donald Miller"
1901,"Michael Ford"
1902,"Kate Sedley"
1903,"Jenna Jameson"
1904,"Matthew Scully"
1905,"Charlie Huston"
1906,"Randy Alcorn"
1907,"Pamela Duncan Edwards"
1908,"Troy Howell"
1909,"Masamune Shirow"
1910,"Richard B. Primack"
1911,"Elliott A. Norse"
1912,"Larry B. Crowder"
1913,"Michael E. Soulé"
1914,"David W. Macdonald"
1915,"Alonzo C. Addison"
1916,"Sandra Baker"
1917,"Mark S. Boyce"
1918,"David Brown"
1919,"Stephen Cobb"
1920,"N. Mark Collins"
1921,"C. Patrick Doncaster"
1922,"John E. Fa"
1923,"Joshua Ginsberg"
1924,"Susanna B. Hecht"
1925,"Katrina Service"
1926,"Steve Albon"
1927,"Les Firbank"
1928,"Eli Geffen"
1929,"Lise Albrechtsen"
1930,"Elizabeth J. Asteraki"
1931,"Christian Bonacic"
1932,"Marcel Cardillo"
1933,"Chris R. Dickman"
1934,"Stephen A. Ellwood"
1935,"H. Resit Akcakaya"
1936,"Ruth E. Feber"
1937,"Jim Dutcher"
1938,"Eric Baker"
1939,"Greg Simpson"
1940,"Richard Ballantine"
1941,"Rosita Arvigo"
1942,"Nadine Epstein"
1943,"Zolar "
1944,"Pamela Ball"
1945,"Baillie Tolkien"
1946,"Ted Nasmith"
1947,"Peter S. Beagle"
1948,"Janet Brennan Croft"
1949,"Mark P. Shea"
1950,"Amy H. Sturgis"
1951,"Brian Sibley"
1952,"John Howe"
1953,"Ralph C. Wood"
1954,"John Garth"
1955,"Colin Duriez"
1956,"Ian McKellen"
1957,"Lin Carter"
1958,"Rob Inglis"
1959,"John Berendt"
1960,"Philippa Pearce"
1961,"Catherine Johnson"
1962,"J.R. Hyland"
1963,"Harlow Giles Unger"
1964,"George Adamson"
1965,"Brian K. Vaughan"
1966,"Adrian Alphona"
1967,"Sandra Steffen"
1968,"Carol Marinelli"
1969,"D.W. Meinig"
1970,"Mikhail Bakunin"
1971,"Robert M. Cutler"
1972,"David Cairns"
1973,"Juan Bonilla"
1974,"Esther Allen"
1975,"Jacqueline Winspear"
1976,"William S. Burroughs"
1977,"James Grauerholz"
1978,"Jeannette Walls"
1979,"Lauren Levin"
1980,"Lauren Blitzer"
1981,"Amy Sohn"
1982,"Sarah Jessica Parker"
1983,"Daniel Jonah Goldhagen"
1984,"Luanne Rice"
1985,"Peter de Jonge"
1986,"Mary Alice Monroe"
1987,"Brad Thor"
1988,"Patricia D. Netzley"
1989,"Richard Dawkins"
1990,"Laurie Notaro"
1991,"Denis Waitley"
1992,"Chris Ware"
1993,"Voltaire "
1994,"Theo Cuffe"
1995,"Michael Wood"
1996,"Gus Van Sant"
1997,"Surya Das"
1998,"Shirin Ebadi"
1999,"Mark Nepo"
2000,"Mona Lisa Schulz"
2001,"Christiane Northrup"
2002,"Charles R. Swindoll"
2003,"Frank Wedekind"
2004,"Eric Bentley"
2005,"Kathleen A. Brehony"
2006,"James Joyce"
2007,"Seamus Deane"
2008,"Walter Hettche"
2009,"Hans Walter Gabler"
2010,"John Paul Riquelme"
2011,"John Mitchel"
2012,"Michael Davitt"
2013,"Canon Doyle"
2014,"Pádraic Pearse"
2015,"Ignatius of Loyola"
2016,"Giovanni Pietro Pinamont"
2017,"Walter Pater"
2018,"Douglas Hyde"
2019,"Kenneth Burke"
2020,"Hugh Kenner"
2021,"Hélène Cixous"
2022,"Karen Lawrence"
2023,"Maud Ellmann"
2024,"Bonnie Kime Scott"
2025,"Joseph Valente"
2026,"Marian Eide"
2027,"Pericles Lewis"
2028,"Jonathan Mulrooney"
2029,"J.M. Synge"
2030,"Jim Norton"
2031,"Langdon Hammer"
2032,"Jan Greenberg"
2033,"Sandra Jordan"
2034,"Brenda K. Marshall"
2035,"F. Murray Abraham"
2036,"Azar Nafisi"
2037,"Alfred Appel"
2038,"Jeremy Irons"
2039,"Pam Muñoz Ryan"
2040,"Claudia Rueda"
2041,"Lolita Files"
2042,"Boris Grabnar"
2043,"Peter Škerl"
2044,"Phoebe Dunn"
2045,"Jaroslav Hašek"
2046,"Ford Madox Ford"
2047,"Frank Kermode"
2048,"Michael Crichton"
2049,"Jeffery Hudson"
2050,"Anthony Heald"
2051,"Blair Brown"
2052,"Anne-Marie Martin"
2053,"J.M. Barrie"
2054,"Peter Hollindale"
2055,"Kenneth C. Laudon"
2056,"Jane P. Laudon"
2057,"Annie Dillard"
2058,"Elaine Sciolino"
2059,"George Bernard Shaw"
2060,"Sandie Byrne"
2061,"Alan Jay Lerner"
2062,"Dan H. Laurence"
2063,"W.J. McCormack"
2064,"Franz Kafka"
2065,"Kerstin Hasenpusch"
2066,"Stanley Corngold"
2067,"Jason Baker"
2068,"Donna Freed"
2069,"Stanley Appelbaum"
2070,"Judith Butler"
